session,combo,n_ind,stop,trades,win_rate,pnl,avg_win,avg_loss,max_dd,consec_L,sharpe,exp,score
18:00-22:00,STOCH+RSI,2,40,158,22.2,-11388.0,392.0,-204.0,-12984.0,22,-0.41,-72.1,-9999.0
18:00-22:00,STOCH+RSI,2,30,166,18.7,-11614.0,296.0,-154.0,-12336.0,16,-0.61,-70.0,-9999.0
18:00-22:00,STOCH+VWAP,2,20,115,13.0,-7460.0,196.0,-104.0,-7540.0,19,-0.84,-64.9,-9999.0
18:00-22:00,STOCH+BB+VOL,3,20,179,12.8,-11716.0,196.0,-104.0,-11796.0,37,-0.93,-65.5,-9999.0
18:00-22:00,STOCH+BB+VOL,3,30,173,20.8,-10442.0,296.0,-154.0,-10572.0,18,-0.54,-60.4,-9999.0
18:00-22:00,STOCH+RSI,2,20,173,11.6,-11992.0,196.0,-104.0,-12188.0,50,-1.03,-69.3,-9999.0
18:00-22:00,STOCH+VWAP,2,40,109,24.8,-6192.0,390.0,-204.0,-7188.0,17,-0.3,-56.8,-9999.0
18:00-22:00,STOCH+VWAP,2,30,111,19.8,-7194.0,296.0,-154.0,-7774.0,16,-0.49,-64.8,-9999.0
18:00-22:00,STOCH+BB+VOL,3,40,167,29.3,-4951.0,390.0,-204.0,-6660.0,14,-0.17,-29.6,-9999.0
18:00-22:00,STOCH+MACD+VWAP,3,20,148,9.5,-11192.0,196.0,-104.0,-11376.0,36,-1.15,-75.6,-9999.0
18:00-22:00,STOCH+MACD+VWAP,3,30,140,20.7,-8510.0,296.0,-154.0,-9338.0,23,-0.52,-60.8,-9999.0
18:00-22:00,STOCH+BB+RSI,3,40,176,23.3,-11304.0,396.0,-204.0,-13044.0,28,-0.37,-64.2,-9999.0
16:30-20:30,STOCH+BB+MACD,3,30,142,14.8,-12308.0,296.0,-153.0,-12308.0,23,-0.85,-86.7,-9999.0
16:30-20:30,STOCH+BB+MACD,3,20,144,9.7,-10776.0,196.0,-104.0,-10776.0,33,-1.38,-74.8,-9999.0
16:30-20:30,RSI+VOL,2,40,162,22.2,-11827.0,381.0,-203.0,-12223.0,16,-0.42,-73.0,-9999.0
16:30-20:30,RSI+VOL,2,30,171,14.0,-15410.0,296.0,-153.0,-15706.0,20,-0.87,-90.1,-9999.0
16:30-20:30,RSI+VOL,2,20,174,9.2,-13296.0,196.0,-104.0,-13296.0,24,-1.26,-76.4,-9999.0
16:30-20:30,VWAP+VOL,2,40,107,26.2,-4854.0,396.0,-202.0,-5250.0,13,-0.23,-45.4,-9999.0
16:30-20:30,VWAP+VOL,2,30,108,18.5,-7508.0,296.0,-153.0,-7804.0,13,-0.48,-69.5,-9999.0
04:00-08:00,BB+RSI,2,20,166,7.8,-13710.0,169.0,-104.0,-13710.0,42,-1.11,-82.6,-9999.0
18:00-22:00,STOCH+BB+VWAP+RSI,4,30,192,18.8,-13368.0,296.0,-154.0,-13806.0,16,-0.69,-69.6,-9999.0
14:00-18:00,BB+MACD,2,20,120,6.7,-10080.0,196.0,-104.0,-10080.0,52,-1.34,-84.0,-9999.0
16:30-20:30,VWAP+RSI,2,40,121,19.0,-11436.0,372.0,-204.0,-12399.0,16,-0.56,-94.5,-9999.0
16:30-20:30,VWAP+RSI,2,30,129,12.4,-12666.0,296.0,-154.0,-13104.0,20,-0.87,-98.2,-9999.0
16:30-20:30,VWAP+RSI,2,20,133,6.8,-11132.0,196.0,-104.0,-11328.0,32,-1.3,-83.7,-9999.0
16:30-20:30,MACD+VOL,2,40,132,25.8,-5990.0,396.0,-199.0,-6362.0,12,-0.24,-45.4,-9999.0
16:30-20:30,MACD+VOL,2,30,135,19.3,-8966.0,296.0,-153.0,-9238.0,15,-0.53,-66.4,-9999.0
16:30-20:30,MACD+VOL,2,20,137,10.9,-9748.0,196.0,-104.0,-9748.0,22,-1.05,-71.2,-9999.0
16:30-20:30,VWAP+VOL,2,20,108,12.0,-7332.0,196.0,-104.0,-7332.0,18,-0.87,-67.9,-9999.0
18:00-22:00,STOCH+BB+MACD+VWAP,4,40,145,30.3,-3180.0,396.0,-204.0,-6036.0,18,-0.11,-21.9,-9999.0
18:00-22:00,STOCH+BB+MACD+RSI,4,20,218,9.6,-16372.0,196.0,-104.0,-16752.0,62,-1.39,-75.1,-9999.0
16:30-20:30,STOCH+BB+VOL,3,40,165,21.8,-12099.0,378.0,-199.0,-12291.0,19,-0.52,-73.3,-9999.0
16:30-20:30,STOCH+BB+VOL,3,30,169,15.4,-14043.0,296.0,-152.0,-14185.0,21,-0.73,-83.1,-9999.0
16:30-20:30,STOCH+BB+VOL,3,20,170,9.4,-12880.0,196.0,-104.0,-12880.0,26,-1.31,-75.8,-9999.0
18:00-22:00,STOCH+BB+MACD+RSI,4,30,204,21.6,-11616.0,296.0,-154.0,-12054.0,16,-0.55,-56.9,-9999.0
18:00-22:00,STOCH+BB+MACD+RSI,4,40,188,26.6,-8352.0,396.0,-204.0,-9744.0,18,-0.25,-44.4,-9999.0
18:00-22:00,STOCH+BB+MACD+VOL,4,20,197,11.7,-13588.0,196.0,-104.0,-13736.0,41,-1.09,-69.0,-9999.0
16:30-20:30,STOCH+BB+MACD,3,40,135,24.4,-7822.0,367.0,-195.0,-8374.0,15,-0.35,-57.9,-9999.0
16:30-20:30,STOCH+BB+RSI,3,30,206,14.1,-18674.0,296.0,-154.0,-18958.0,24,-1.02,-90.7,-9999.0
16:30-20:30,STOCH+BB+RSI,3,20,206,8.7,-16024.0,196.0,-104.0,-16208.0,31,-1.54,-77.8,-9999.0
16:30-20:30,STOCH+BB+VWAP,3,40,125,24.8,-7537.0,359.0,-199.0,-8101.0,15,-0.35,-60.3,-9999.0
16:30-20:30,STOCH+BB+VWAP,3,30,126,15.9,-10174.0,296.0,-152.0,-10174.0,24,-0.76,-80.7,-9999.0
16:30-20:30,STOCH+BB+VWAP,3,20,126,11.1,-8904.0,196.0,-104.0,-8904.0,26,-1.18,-70.7,-9999.0
18:00-22:00,STOCH+BB+MACD+VOL,4,30,189,23.3,-9306.0,296.0,-154.0,-9412.0,17,-0.45,-49.2,-9999.0
18:00-22:00,STOCH+BB+MACD+VOL,4,40,176,31.8,-2768.0,388.0,-204.0,-5628.0,15,-0.1,-15.7,-9999.0
18:00-22:00,STOCH+BB+VWAP+RSI,4,20,204,11.8,-14016.0,196.0,-104.0,-14212.0,50,-1.16,-68.7,-9999.0
16:30-20:30,STOCH+BB+RSI,3,40,199,21.1,-16611.0,363.0,-203.0,-17166.0,24,-0.57,-83.5,-9999.0
16:30-20:30,STOCH+VOL,2,30,157,15.9,-12698.0,296.0,-152.0,-12840.0,23,-0.73,-80.9,-9999.0
16:30-20:30,STOCH+VOL,2,20,158,8.2,-12532.0,196.0,-104.0,-12532.0,31,-1.37,-79.3,-9999.0
16:30-20:30,STOCH+RSI,2,40,182,20.3,-16192.0,362.0,-204.0,-17347.0,24,-0.57,-89.0,-9999.0
16:30-20:30,STOCH+RSI,2,30,189,13.2,-17856.0,296.0,-154.0,-18140.0,24,-0.98,-94.5,-9999.0
16:30-20:30,STOCH+VWAP,2,40,110,20.9,-8918.0,365.0,-199.0,-9902.0,17,-0.45,-81.1,-9999.0
16:30-20:30,STOCH+VWAP,2,30,110,14.5,-9457.0,296.0,-151.0,-9457.0,18,-0.82,-86.0,-9999.0
16:30-20:30,STOCH+VWAP,2,20,110,9.1,-8440.0,196.0,-104.0,-8440.0,23,-1.21,-76.7,-9999.0
16:30-20:30,MACD+RSI,2,40,146,19.2,-13153.0,376.0,-201.0,-13912.0,19,-0.55,-90.1,-9999.0
16:30-20:30,STOCH+MACD,2,30,131,15.3,-11010.0,296.0,-153.0,-11010.0,27,-0.78,-84.0,-9999.0
16:30-20:30,STOCH+MACD,2,20,133,8.3,-10532.0,196.0,-104.0,-10532.0,32,-1.45,-79.2,-9999.0
16:30-20:30,STOCH+BB,2,40,118,25.4,-6709.0,358.0,-198.0,-7273.0,14,-0.32,-56.9,-9999.0
16:30-20:30,STOCH+BB,2,30,119,16.0,-9546.0,296.0,-152.0,-9546.0,24,-0.72,-80.2,-9999.0
16:30-20:30,STOCH+BB,2,20,119,10.9,-8476.0,196.0,-104.0,-8476.0,24,-1.14,-71.2,-9999.0
16:00-20:00,MACD+VWAP+RSI+VOL,4,40,206,16.5,-22129.0,373.0,-202.0,-22321.0,22,-0.75,-107.4,-9999.0
16:00-20:00,MACD+VWAP+RSI+VOL,4,30,210,11.4,-21707.0,289.0,-154.0,-22133.0,26,-1.11,-103.4,-9999.0
16:00-20:00,MACD+VWAP+RSI+VOL,4,20,210,8.1,-16740.0,196.0,-104.0,-16740.0,31,-1.53,-79.7,-9999.0
16:30-20:30,STOCH+MACD,2,40,125,24.8,-6573.0,381.0,-196.0,-7545.0,15,-0.3,-52.6,-9999.0
16:30-20:30,MACD+RSI,2,30,151,14.6,-13354.0,296.0,-154.0,-14146.0,20,-0.78,-88.4,-9999.0
16:30-20:30,MACD+RSI,2,20,154,7.8,-12416.0,196.0,-104.0,-12704.0,41,-1.25,-80.6,-9999.0
16:30-20:30,MACD+VWAP,2,40,65,21.5,-4312.0,396.0,-193.0,-4900.0,12,-0.31,-66.3,-9999.0
16:30-20:30,MACD+VWAP,2,30,65,18.5,-4610.0,296.0,-154.0,-5048.0,24,-0.47,-70.9,-9999.0
16:30-20:30,MACD+VWAP,2,20,65,9.2,-4960.0,196.0,-104.0,-5052.0,28,-0.99,-76.3,-9999.0
16:30-20:30,BB+VOL,2,40,119,28.6,-4405.0,375.0,-202.0,-4993.0,14,-0.19,-37.0,-9999.0
16:30-20:30,BB+VOL,2,30,121,20.7,-7260.0,296.0,-153.0,-7556.0,12,-0.42,-60.0,-9999.0
16:30-20:30,BB+VOL,2,20,121,13.2,-7784.0,196.0,-104.0,-7784.0,19,-0.81,-64.3,-9999.0
16:30-20:30,STOCH+VOL,2,40,155,23.9,-9561.0,383.0,-201.0,-10113.0,11,-0.41,-61.7,-9999.0
16:30-20:30,BB+RSI,2,30,155,14.2,-13970.0,296.0,-154.0,-14266.0,22,-0.84,-90.1,-9999.0
16:30-20:30,BB+RSI,2,20,159,7.5,-12936.0,196.0,-104.0,-13132.0,31,-1.22,-81.4,-9999.0
16:30-20:30,BB+VWAP,2,40,52,25.0,-3511.0,342.0,-204.0,-4307.0,10,-0.33,-67.5,-9999.0
16:30-20:30,BB+VWAP,2,30,53,17.0,-4112.0,296.0,-154.0,-4112.0,18,-0.57,-77.6,-9999.0
16:30-20:30,BB+VWAP,2,20,53,11.3,-3712.0,196.0,-104.0,-3712.0,18,-0.86,-70.0,-9999.0
16:30-20:30,BB+MACD,2,40,79,26.6,-3967.0,357.0,-198.0,-5556.0,14,-0.21,-50.2,-9999.0
16:30-20:30,BB+MACD,2,30,80,17.5,-6020.0,296.0,-154.0,-6446.0,30,-0.52,-75.2,-9999.0
16:30-20:30,BB+MACD,2,20,80,11.2,-5620.0,196.0,-104.0,-5620.0,31,-0.96,-70.2,-9999.0
16:30-20:30,BB+RSI,2,40,148,21.6,-12247.0,357.0,-204.0,-14002.0,19,-0.46,-82.7,-9999.0
18:00-22:00,BB+VWAP+RSI,3,40,129,20.2,-10716.0,396.0,-204.0,-12300.0,23,-0.4,-83.1,-9999.0
16:30-20:30,BB+VWAP+VOL,3,30,129,20.2,-8042.0,296.0,-153.0,-8338.0,13,-0.44,-62.3,-9999.0
16:30-20:30,BB+VWAP+VOL,3,20,129,13.2,-8316.0,196.0,-104.0,-8316.0,20,-0.82,-64.5,-9999.0
16:30-20:30,BB+VWAP+RSI,3,40,157,21.0,-13483.0,358.0,-204.0,-15238.0,19,-0.5,-85.9,-9999.0
16:30-20:30,BB+VWAP+RSI,3,30,164,14.0,-14906.0,296.0,-154.0,-15202.0,22,-0.88,-90.9,-9999.0
18:00-22:00,BB+VWAP+VOL,3,20,124,15.3,-7196.0,196.0,-104.0,-7368.0,33,-0.68,-58.0,-9999.0
18:00-22:00,BB+VWAP+VOL,3,30,123,25.2,-4992.0,296.0,-154.0,-5264.0,11,-0.28,-40.6,-9999.0
18:00-22:00,STOCH+BB+MACD+VWAP,4,30,156,21.8,-8724.0,296.0,-154.0,-8842.0,22,-0.5,-55.9,-9999.0
16:30-20:30,BB+VWAP+RSI,3,20,168,7.7,-13572.0,196.0,-104.0,-13768.0,31,-1.28,-80.8,-9999.0
16:30-20:30,BB+MACD+VOL,3,40,140,26.4,-6334.0,382.0,-199.0,-7102.0,14,-0.24,-45.2,-9999.0
16:30-20:30,BB+MACD+VOL,3,30,143,19.6,-9298.0,296.0,-153.0,-9440.0,10,-0.51,-65.0,-9999.0
18:00-22:00,BB+RSI+VOL,3,20,171,13.5,-10884.0,196.0,-104.0,-11448.0,62,-0.84,-63.6,-9999.0
18:00-22:00,BB+RSI+VOL,3,30,167,23.4,-8168.0,296.0,-154.0,-9032.0,15,-0.38,-48.9,-9999.0
18:00-22:00,BB+RSI+VOL,3,40,161,26.7,-7327.0,389.0,-204.0,-8364.0,16,-0.25,-45.5,-9999.0
16:30-20:30,BB+MACD+VOL,3,20,145,11.7,-9980.0,196.0,-104.0,-9980.0,24,-0.93,-68.8,-9999.0
16:30-20:30,BB+MACD+RSI,3,40,168,20.8,-14137.0,366.0,-203.0,-15688.0,21,-0.48,-84.2,-9999.0
18:00-22:00,BB+VWAP+VOL,3,40,120,30.8,-2563.0,388.0,-204.0,-3480.0,9,-0.1,-21.4,-9999.0
16:30-20:30,MACD+RSI+VOL,3,20,200,10.0,-14800.0,196.0,-104.0,-14800.0,28,-1.29,-74.0,-9999.0
16:30-20:30,MACD+VWAP+VOL,3,40,138,25.4,-6614.0,396.0,-199.0,-6986.0,12,-0.27,-47.9,-9999.0
16:30-20:30,MACD+VWAP+VOL,3,30,141,19.1,-9440.0,296.0,-153.0,-9712.0,16,-0.52,-67.0,-9999.0
04:00-08:00,BB+RSI,2,30,154,7.8,-19501.0,169.0,-152.0,-19501.0,41,-1.14,-126.6,-9999.0
04:00-08:00,BB+RSI,2,40,146,8.2,-23909.0,208.0,-197.0,-23909.0,38,-1.08,-163.8,-9999.0
16:30-20:30,MACD+VWAP+VOL,3,20,143,11.2,-10072.0,196.0,-104.0,-10072.0,23,-0.93,-70.4,-9999.0
16:30-20:30,MACD+VWAP+RSI,3,40,155,19.4,-13789.0,378.0,-201.0,-14548.0,20,-0.56,-89.0,-9999.0
16:30-20:30,MACD+VWAP+RSI,3,30,160,15.0,-13840.0,296.0,-154.0,-14574.0,19,-0.79,-86.5,-9999.0
04:00-08:00,STOCH+BB,2,30,45,24.4,-3574.0,140.0,-150.0,-3574.0,8,-0.66,-79.4,-9999.0
16:30-20:30,MACD+VWAP+RSI,3,20,163,8.0,-13052.0,196.0,-104.0,-13340.0,41,-1.29,-80.1,-9999.0
16:30-20:30,BB+RSI+VOL,3,40,181,23.2,-12805.0,366.0,-203.0,-13393.0,15,-0.44,-70.7,-9999.0
16:30-20:30,BB+RSI+VOL,3,30,190,15.8,-15636.0,296.0,-153.0,-15932.0,18,-0.8,-82.3,-9999.0
16:30-20:30,BB+RSI+VOL,3,20,192,10.4,-13968.0,196.0,-104.0,-13968.0,29,-1.17,-72.8,-9999.0
16:30-20:30,BB+VWAP+VOL,3,40,127,26.8,-6037.0,375.0,-202.0,-6625.0,15,-0.25,-47.5,-9999.0
04:00-08:00,MACD+RSI,2,30,139,5.8,-18707.0,158.0,-152.0,-18707.0,49,-1.38,-134.6,-9999.0
04:00-08:00,MACD+RSI,2,40,132,6.1,-23206.0,196.0,-200.0,-23206.0,46,-1.32,-175.8,-9999.0
04:00-08:00,VWAP+RSI,2,20,162,8.0,-13434.0,159.0,-104.0,-13434.0,42,-1.09,-82.9,-9999.0
04:00-08:00,MACD+RSI,2,20,148,5.4,-13185.0,172.0,-104.0,-13185.0,51,-1.41,-89.1,-9999.0
16:30-20:30,STOCH+VWAP+VOL,3,20,164,8.5,-12856.0,196.0,-104.0,-12856.0,31,-1.33,-78.4,-9999.0
16:30-20:30,STOCH+VWAP+RSI,3,40,191,19.4,-18028.0,362.0,-204.0,-19183.0,25,-0.64,-94.4,-9999.0
16:30-20:30,STOCH+VWAP+RSI,3,30,198,13.1,-18792.0,296.0,-154.0,-19076.0,21,-1.03,-94.9,-9999.0
18:00-22:00,VWAP+RSI+VOL,3,20,147,12.9,-9588.0,196.0,-104.0,-10256.0,48,-0.86,-65.2,-9999.0
18:00-22:00,VWAP+RSI+VOL,3,30,144,19.4,-9576.0,296.0,-154.0,-10594.0,22,-0.52,-66.5,-9999.0
18:00-22:00,VWAP+RSI+VOL,3,40,141,22.7,-9745.0,390.0,-204.0,-10705.0,18,-0.4,-69.1,-9999.0
16:30-20:30,STOCH+VWAP+RSI,3,20,198,7.6,-16092.0,196.0,-104.0,-16276.0,31,-1.6,-81.3,-9999.0
16:30-20:30,STOCH+MACD+VOL,3,40,173,24.9,-9268.0,385.0,-199.0,-9628.0,12,-0.37,-53.6,-9999.0
16:30-20:30,BB+MACD+RSI,3,30,174,14.9,-15096.0,296.0,-154.0,-15522.0,20,-0.82,-86.8,-9999.0
16:30-20:30,STOCH+MACD+VOL,3,20,181,8.3,-14324.0,196.0,-104.0,-14324.0,28,-1.52,-79.1,-9999.0
16:30-20:30,STOCH+MACD+RSI,3,40,195,21.0,-16004.0,371.0,-203.0,-17147.0,24,-0.56,-82.1,-9999.0
16:30-20:30,STOCH+MACD+RSI,3,30,205,14.1,-18520.0,296.0,-154.0,-18804.0,24,-1.0,-90.3,-9999.0
18:00-22:00,STOCH+BB+MACD+VWAP,4,20,166,9.6,-12464.0,196.0,-104.0,-12648.0,35,-1.19,-75.1,-9999.0
16:30-20:30,STOCH+MACD+RSI,3,20,206,8.3,-16324.0,196.0,-104.0,-16508.0,33,-1.6,-79.2,-9999.0
16:30-20:30,STOCH+MACD+VWAP,3,40,131,23.7,-7797.0,381.0,-196.0,-8769.0,16,-0.35,-59.5,-9999.0
16:30-20:30,STOCH+MACD+VWAP,3,30,138,15.2,-11638.0,296.0,-153.0,-11638.0,29,-0.87,-84.3,-9999.0
16:30-20:30,STOCH+MACD+VWAP,3,20,140,9.3,-10660.0,196.0,-104.0,-10660.0,34,-1.37,-76.1,-9999.0
16:30-20:30,STOCH+MACD+VOL,3,30,178,16.9,-13802.0,296.0,-153.0,-13944.0,25,-0.76,-77.5,-9999.0
04:00-08:00,STOCH+BB,2,20,54,14.8,-3288.0,187.0,-104.0,-3472.0,16,-0.64,-60.9,-9999.0
18:00-22:00,MACD+VWAP+RSI,3,30,127,20.5,-7858.0,296.0,-154.0,-8296.0,19,-0.46,-61.9,-9999.0
18:00-22:00,MACD+VWAP+RSI,3,40,119,23.5,-7476.0,396.0,-204.0,-8076.0,16,-0.29,-62.8,-9999.0
16:30-20:30,BB+MACD+RSI,3,20,177,9.0,-13608.0,196.0,-104.0,-13804.0,29,-1.21,-76.9,-9999.0
16:30-20:30,BB+MACD+VWAP,3,40,89,24.7,-5407.0,359.0,-199.0,-6996.0,19,-0.27,-60.8,-9999.0
16:30-20:30,BB+MACD+VWAP,3,30,90,16.7,-7110.0,296.0,-154.0,-7536.0,32,-0.57,-79.0,-9999.0
18:00-22:00,MACD+VWAP+VOL,3,20,132,13.6,-8328.0,196.0,-104.0,-8892.0,35,-0.77,-63.1,-9999.0
18:00-22:00,MACD+VWAP+VOL,3,30,130,23.1,-6520.0,296.0,-154.0,-7206.0,21,-0.35,-50.2,-9999.0
16:30-20:30,STOCH+VWAP+VOL,3,30,163,15.3,-13622.0,296.0,-152.0,-13764.0,23,-0.77,-83.6,-9999.0
16:30-20:30,BB+MACD+VWAP,3,20,90,11.1,-6360.0,196.0,-104.0,-6360.0,33,-0.99,-70.7,-9999.0
16:30-20:30,STOCH+RSI+VOL,3,40,205,21.5,-16443.0,373.0,-204.0,-17370.0,18,-0.56,-80.2,-9999.0
16:30-20:30,STOCH+RSI+VOL,3,30,213,12.7,-20652.0,296.0,-154.0,-20794.0,24,-1.16,-97.0,-9999.0
18:00-22:00,MACD+RSI+VOL,3,20,174,12.6,-11496.0,196.0,-104.0,-12452.0,62,-0.84,-66.1,-9999.0
18:00-22:00,MACD+RSI+VOL,3,30,169,21.9,-9376.0,296.0,-154.0,-10678.0,25,-0.44,-55.5,-9999.0
18:00-22:00,MACD+RSI+VOL,3,40,162,25.3,-8629.0,392.0,-204.0,-9564.0,21,-0.3,-53.3,-9999.0
16:30-20:30,STOCH+RSI+VOL,3,20,214,7.0,-17756.0,196.0,-104.0,-17756.0,37,-1.81,-83.0,-9999.0
16:30-20:30,STOCH+VWAP+VOL,3,40,160,22.5,-11181.0,383.0,-201.0,-11733.0,11,-0.49,-69.9,-9999.0
18:00-22:00,MACD+VWAP+VOL,3,40,127,29.1,-3889.0,391.0,-204.0,-5400.0,12,-0.17,-30.6,-9999.0
08:00-12:00,VWAP+RSI,2,20,174,4.0,-15996.0,196.0,-104.0,-15996.0,32,-1.43,-91.9,-9999.0
08:00-12:00,MACD+RSI,2,40,155,6.5,-25598.0,382.0,-203.0,-25598.0,30,-1.11,-165.1,-9999.0
08:00-12:00,MACD+RSI,2,30,161,5.6,-20744.0,296.0,-154.0,-20744.0,32,-1.24,-128.8,-9999.0
08:00-12:00,MACD+RSI,2,20,167,6.0,-14368.0,196.0,-104.0,-14368.0,38,-1.29,-86.0,-9999.0
08:00-12:00,BB+RSI,2,40,167,3.6,-30254.0,372.0,-202.0,-30254.0,94,-1.26,-181.2,-9999.0
08:00-12:00,BB+RSI,2,30,175,5.7,-22450.0,296.0,-154.0,-22450.0,52,-1.13,-128.3,-9999.0
08:00-12:00,BB+RSI,2,20,181,7.2,-14924.0,196.0,-104.0,-14924.0,31,-1.06,-82.5,-9999.0
08:00-12:00,STOCH+RSI,2,40,175,6.9,-28368.0,384.0,-202.0,-28368.0,51,-1.08,-162.1,-9999.0
18:00-22:00,STOCH+BB+VWAP+RSI,4,40,180,23.3,-11520.0,396.0,-204.0,-13056.0,28,-0.36,-64.0,-9999.0
08:00-12:00,STOCH+RSI,2,20,196,7.7,-15884.0,196.0,-104.0,-15884.0,32,-1.21,-81.0,-9999.0
08:00-12:00,STOCH+MACD,2,40,59,32.2,-526.0,396.0,-201.0,-2664.0,13,-0.04,-8.9,-9999.0
08:00-12:00,STOCH+BB,2,40,45,20.0,-3588.0,396.0,-199.0,-3984.0,12,-0.36,-79.7,-9999.0
06:00-10:00,MACD+VWAP+RSI+VOL,4,40,170,22.4,-14189.0,310.0,-197.0,-14585.0,23,-0.42,-83.5,-9999.0
06:00-10:00,MACD+VWAP+RSI+VOL,4,30,188,17.0,-15961.0,240.0,-151.0,-15961.0,31,-0.66,-84.9,-9999.0
06:00-10:00,MACD+VWAP+RSI+VOL,4,20,211,17.5,-10951.0,185.0,-102.0,-10951.0,32,-0.65,-51.9,-9999.0
06:00-10:00,BB+VWAP+RSI+VOL,4,40,172,20.3,-16276.0,303.0,-196.0,-16672.0,29,-0.49,-94.6,-9999.0
06:00-10:00,BB+VWAP+RSI+VOL,4,30,196,15.8,-17754.0,234.0,-152.0,-17754.0,31,-0.76,-90.6,-9999.0
08:00-12:00,STOCH+RSI,2,30,186,5.9,-23694.0,296.0,-154.0,-23694.0,58,-1.21,-127.4,-9999.0
08:00-12:00,STOCH+RSI+VOL,3,20,217,13.4,-13868.0,196.0,-104.0,-13868.0,35,-0.97,-63.9,-9999.0
08:00-12:00,STOCH+VWAP+RSI,3,40,177,7.9,-27576.0,386.0,-202.0,-27576.0,36,-0.99,-155.8,-9999.0
08:00-12:00,STOCH+VWAP+RSI,3,30,189,7.4,-22806.0,296.0,-154.0,-22806.0,59,-1.09,-120.7,-9999.0
08:00-12:00,STOCH+VWAP+RSI,3,20,202,7.9,-16208.0,196.0,-104.0,-16208.0,33,-1.23,-80.2,-9999.0
08:00-12:00,STOCH+MACD+RSI,3,40,177,9.0,-26376.0,387.0,-202.0,-26376.0,33,-0.92,-149.0,-9999.0
08:00-12:00,STOCH+MACD+RSI,3,30,189,8.5,-21906.0,296.0,-154.0,-21906.0,32,-1.01,-115.9,-9999.0
08:00-12:00,STOCH+MACD+RSI,3,20,201,9.5,-15204.0,196.0,-104.0,-15204.0,29,-1.12,-75.6,-9999.0
08:00-12:00,STOCH+MACD+VWAP,3,40,61,34.4,266.0,396.0,-201.0,-2652.0,13,0.02,4.4,-9999.0
08:00-12:00,VWAP+RSI,2,30,167,3.0,-23468.0,296.0,-154.0,-23468.0,95,-1.45,-140.5,-9999.0
08:00-12:00,STOCH+BB+RSI,3,30,191,7.9,-22664.0,296.0,-154.0,-22664.0,55,-1.02,-118.7,-9999.0
08:00-12:00,STOCH+BB+RSI,3,20,202,8.4,-15908.0,196.0,-104.0,-15908.0,33,-1.14,-78.8,-9999.0
08:00-12:00,STOCH+BB+VWAP,3,40,47,21.3,-3396.0,396.0,-199.0,-3588.0,12,-0.33,-72.3,-9999.0
08:00-12:00,STOCH+BB+MACD,3,40,61,31.1,-852.0,396.0,-199.0,-2856.0,14,-0.06,-14.0,-9999.0
08:00-12:00,RSI+VOL,2,40,177,15.3,-19886.0,391.0,-203.0,-19886.0,25,-0.64,-112.3,-9999.0
08:00-12:00,RSI+VOL,2,30,191,15.7,-15914.0,296.0,-154.0,-15914.0,27,-0.65,-83.3,-9999.0
08:00-12:00,RSI+VOL,2,20,208,12.5,-13832.0,196.0,-104.0,-13832.0,30,-1.0,-66.5,-9999.0
08:00-12:00,VWAP+RSI,2,40,159,3.1,-29414.0,367.0,-203.0,-29414.0,92,-1.36,-185.0,-9999.0
08:00-12:00,STOCH+BB+RSI,3,40,180,6.7,-29306.0,384.0,-202.0,-29306.0,52,-1.07,-162.8,-9999.0
06:00-10:00,STOCH+BB+VWAP+RSI,4,30,182,9.9,-21330.0,199.0,-152.0,-21330.0,68,-1.01,-117.2,-9999.0
06:00-10:00,STOCH+BB+VWAP+RSI,4,20,192,8.3,-15342.0,182.0,-104.0,-15342.0,64,-1.09,-79.9,-9999.0
06:00-10:00,STOCH+BB+MACD+RSI,4,40,169,8.3,-28378.0,191.0,-200.0,-28378.0,53,-1.15,-167.9,-9999.0
06:00-10:00,STOCH+BB+MACD+RSI,4,30,180,8.9,-21822.0,193.0,-152.0,-21822.0,66,-1.14,-121.2,-9999.0
06:00-10:00,STOCH+BB+MACD+RSI,4,20,192,9.9,-14469.0,182.0,-104.0,-14469.0,62,-0.99,-75.4,-9999.0
06:00-10:00,STOCH+BB+MACD+VWAP,4,40,50,32.0,-2764.0,207.0,-179.0,-2899.0,8,-0.28,-55.3,-9999.0
06:00-10:00,VWAP+RSI+VOL,3,40,170,20.6,-15500.0,311.0,-195.0,-15896.0,23,-0.46,-91.2,-9999.0
06:00-10:00,VWAP+RSI+VOL,3,30,189,15.3,-17126.0,240.0,-151.0,-17126.0,31,-0.72,-90.6,-9999.0
06:00-10:00,BB+VWAP+RSI+VOL,4,20,214,15.9,-12338.0,181.0,-103.0,-12338.0,32,-0.75,-57.7,-9999.0
06:00-10:00,MACD+RSI+VOL,3,40,170,22.9,-13594.0,310.0,-196.0,-13990.0,23,-0.4,-80.0,-9999.0
06:00-10:00,MACD+RSI+VOL,3,30,186,17.7,-15198.0,241.0,-151.0,-15198.0,30,-0.62,-81.7,-9999.0
06:00-10:00,MACD+RSI+VOL,3,20,207,17.9,-10535.0,185.0,-102.0,-10535.0,31,-0.63,-50.9,-9999.0
06:00-10:00,MACD+VWAP+RSI,3,40,158,9.5,-25594.0,209.0,-201.0,-25594.0,51,-1.1,-162.0,-9999.0
06:00-10:00,MACD+VWAP+RSI,3,30,163,9.8,-19087.0,209.0,-153.0,-19087.0,52,-1.05,-117.1,-9999.0
